image_id,filename,title,google,ra,batch,errors,identifiable_yes,identifiable_no,identifiable_with_info_sidebar,identifiable_with_detective_work,identifiable_different_language,diversity_none,diversity_bipoc,diversity_noncisman,diversity_lgbq,diversity_non_christian,diversity_disability,diversity_other,diversity_ambiguous,TagID
user2958_156_book_6_5.jpg3821,user2958_156_book_6_5.jpg,Cody Eats Everything,https://www.google.com/books/edition/Cody_Eats_Everything/1HpxDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 22,,0,0,1,0,0,1,0,0,0,0,0,0,0,user2958_156_book_6_5
user2959_948_book_3_2.jpg8572,user2959_948_book_3_2.jpg,"Come On, Rain!",https://www.google.com/books/edition/Come_On_Rain/kVfkCgAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 22,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2959_948_book_3_2
user2962_955_book_20_19.jpg5743,user2962_955_book_20_19.jpg,Knuffle Bunny Too: A Case of Mistaken Identity,https://www.google.com/books/edition/Knuffle_Bunny_Too/Wc1VLAAACAAJ?hl=en,Nicole Stern,Batch 22,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2962_955_book_20_19
user21_217_book_16_19.jpg3235,user21_217_book_16_19.jpg,How to Ride a Polar Bear,https://www.google.com/books/edition/How_to_Ride_a_Polar_Bear/EHJEDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,0,1,0,0,1,1,0,0,0,0,0,user21_217_book_16_19
user38_4029_book_3_11.jpg2258,user38_4029_book_3_11.jpg,"No, David!",https://www.google.com/books/edition/No_David/YOHACwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,0,1,0,1,0,0,0,0,0,0,0,user38_4029_book_3_11
user79_3508_book_4_3.jpg3058,user79_3508_book_4_3.jpg,Romeo and Juliet,https://www.google.com/books/edition/Romeo_and_Juliet/CAbTCwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user79_3508_book_4_3
user121_3580_book_2_4.jpg2094,user121_3580_book_2_4.jpg,"Taking Action
A Handbook for RTI at Work",https://www.google.com/books/edition/Taking_Action/hw1SswEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user121_3580_book_2_4
user195_4304_book_9_12.jpg4547,user195_4304_book_9_12.jpg,"Salt in His Shoes
Michael Jordan in Pursuit of a Dream",https://www.google.com/books/edition/Salt_in_His_Shoes/hYzQwk3rU24C?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,0,0,0,0,0,0,user195_4304_book_9_12
user195_4304_book_12_15.jpg7224,user195_4304_book_12_15.jpg,"Max Goes to Mars
A Science Adventure with Max the Dog",https://www.google.com/books/edition/Max_Goes_to_Mars/nNjPoQEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user195_4304_book_12_15
user195_4304_book_18_21.jpg4926,user195_4304_book_18_21.jpg,What Do You Do with a Problem?,https://www.google.com/books/edition/What_Do_You_Do_with_a_Problem/weZhzgEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user195_4304_book_18_21
user264_899_book_5_22.jpg3393,user264_899_book_5_22.jpg,"Some Days I Flip My Lid
Learning to Be a Calm, Cool Kid",https://www.google.com/books/edition/Some_Days_I_Flip_My_Lid/ImagyAEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user264_899_book_5_22
user297_4683_book_4_3.jpg4392,user297_4683_book_4_3.jpg,Insignificant Events in the life of a Cactus,https://www.google.com/books/edition/Insignificant_Events_in_the_Life_of_a_Ca/OMbonAAACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user297_4683_book_4_3
user340_3519_book_2_3.jpg7198,user340_3519_book_2_3.jpg,"Spanish-English, English-Spanish Dictionary",https://www.google.com/books/edition/Spanish_English_English_Spanish_Diction/7Vf9jgEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user340_3519_book_2_3
user346_294_book_3_7.jpg2219,user346_294_book_3_7.jpg,Don't Let the Pigeon Drive the Bus!,https://www.google.com/books/edition/Don_t_Let_the_Pigeon_Drive_the_Bus/WANAuAEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user346_294_book_3_7
user374_2902_book_2_10.jpg3955,user374_2902_book_2_10.jpg,The Other Side,https://www.google.com/books/edition/The_Other_Side/jq_yDQAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,1,0,0,0,1,1,0,0,0,0,0,user374_2902_book_2_10
user402_3590_book_2_11.jpg4139,user402_3590_book_2_11.jpg,"Life Beginner 2e, with App Code",https://www.google.com/books/edition/Life_Beginner_2e_with_App_Code/9YByswEACAAJ?hl=en,Nicole Stern,Batch 35,,0,0,1,0,0,1,0,0,0,0,0,0,0,user402_3590_book_2_11
user420_2961_book_2_6.jpg2473,user420_2961_book_2_6.jpg,The One and Only Ivan,https://www.google.com/books/edition/The_One_and_Only_Ivan/zEXXEObSakkC?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user420_2961_book_2_6
user484_2370_book_18_17.jpg6808,user484_2370_book_18_17.jpg,Arthur's Teacher Trouble,https://www.google.com/books/edition/Arthur_s_Teacher_Trouble/bzWMPwAACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user484_2370_book_18_17
user524_537_book_4_6.jpg3865,user524_537_book_4_6.jpg,The Biggest Snowman Ever,https://www.google.com/books/edition/The_Biggest_Snowman_Ever/JJNFHQAACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user524_537_book_4_6
user524_537_book_7_9.jpg3866,user524_537_book_7_9.jpg,Snowmen All Year,https://www.google.com/books/edition/Snowmen_All_Year/2fFvDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,1,0,0,1,0,0,0,0,0,0,0,user524_537_book_7_9
user532_3025_book_2_5.jpg10736,user532_3025_book_2_5.jpg,Last Stop on Market Street,https://www.google.com/books/edition/Last_Stop_on_Market_Street/NS3eDAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user532_3025_book_2_5
user532_3025_book_3_6.jpg9243,user532_3025_book_3_6.jpg,Carmela Full of Wishes,https://www.google.com/books/edition/Carmela_Full_of_Wishes/r_xtDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user532_3025_book_3_6
user537_3031_book_4_6.jpg6271,user537_3031_book_4_6.jpg,The Colors of Us,https://www.google.com/books/edition/The_Colors_of_Us/IrH8DwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user537_3031_book_4_6
user617_3113_book_10_16.jpg2773,user617_3113_book_10_16.jpg,What Do You Do with an Idea?,https://www.google.com/books/edition/What_Do_You_Do_with_an_Idea/zpognwEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user617_3113_book_10_16
user646_3209_book_1_14.jpg2623,user646_3209_book_1_14.jpg,The Dot,https://www.google.com/books/edition/The_Dot/2_umBAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user646_3209_book_1_14
user764_993_book_2_2.jpg6970,user764_993_book_2_2.jpg,National Geographic Little Kids First Big Book of Space,https://www.google.com/books/edition/National_Geographic_Little_Kids_First_Bi/cdVgQSVeQ5MC?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,1,0,0,1,0,0,0,0,0,0,0,user764_993_book_2_2
user772_4046_book_2_2.jpg3273,user772_4046_book_2_2.jpg,It's Okay To Be Different,https://www.google.com/books/edition/It_s_Okay_To_Be_Different/sSwCngEACAAJ?hl=en,Nicole Stern,Batch 35,,0,0,0,1,0,0,0,1,0,0,0,1,0,user772_4046_book_2_2
user848_3503_book_7_10.jpg3962,user848_3503_book_7_10.jpg,"Hello, Neighbor! The Kind and Caring World of Mister Rogers",https://www.google.com/books/edition/Hello_Neighbor/iVr6DwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user848_3503_book_7_10
user869_1026_book_7_10.jpg5836,user869_1026_book_7_10.jpg,Wishtree,https://www.google.com/books/edition/Wishtree/9p8vDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user869_1026_book_7_10
user891_1629_book_2_6.jpg4166,user891_1629_book_2_6.jpg,National Geographic Readers: Weather,https://www.google.com/books/edition/National_Geographic_Readers_Weather/YIFDDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user891_1629_book_2_6
user895_4714_book_5_9.jpg2641,user895_4714_book_5_9.jpg,The Giving Tree,https://www.google.com/books/edition/The_Giving_Tree/1IleAgAAQBAJ?hl=en&gbpv=0&bsq=The%20Giving%20Tree,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user895_4714_book_5_9
user996_2882_book_3_3.jpg3951,user996_2882_book_3_3.jpg,Kitty Alone,https://www.google.com/books/edition/Kitty_Alone/hP69swEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user996_2882_book_3_3
user1029_4146_book_1_0.jpg5596,user1029_4146_book_1_0.jpg,"The Playground Problem
Ready-to-Read Level 1",https://www.google.com/books/edition/The_Playground_Problem/qiZoEAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1029_4146_book_1_0
user1070_1675_book_3_5.jpg5865,user1070_1675_book_3_5.jpg,What I Like About Me,https://www.google.com/books/edition/What_I_Like_About_Me_Teacher_Edition/KrtXAAAACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1070_1675_book_3_5
user1083_419_book_10_10.jpg7439,user1083_419_book_10_10.jpg,When A Line Bends A Shape Begins,https://www.google.com/books/edition/When_a_Line_Bends_A_Shape_Begins/lZN704-eMQ4C?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1083_419_book_10_10
user1101_4746_book_4_5.jpg5267,user1101_4746_book_4_5.jpg,The Mixed-up Chameleon,https://www.google.com/books/edition/The_Mixed_up_Chameleon/inUnngEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1101_4746_book_4_5
user1136_1697_book_2_3.jpg4910,user1136_1697_book_2_3.jpg,The Kissing Hand,https://www.google.com/books/edition/The_Kissing_Hand/pJH2OsroXCcC?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1136_1697_book_2_3
user1153_2313_book_7_11.jpg7050,user1153_2313_book_7_11.jpg,Frankie Sparks and the Class Pet,https://www.google.com/books/edition/Frankie_Sparks_and_the_Class_Pet/-7GWDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1153_2313_book_7_11
user1197_4758_book_10_39.jpg6925,user1197_4758_book_10_39.jpg,Goodnight IPad: A parody for the next generation,https://www.google.com/books/edition/Goodnight_iPad/IGqNEAAAQBAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1197_4758_book_10_39
user1224_4215_book_3_4.jpg6005,user1224_4215_book_3_4.jpg,Sisters and Champions: The True Story of Venus and Serena Williams,https://www.google.com/books/edition/Sisters_and_Champions_The_True_Story_of/zxlZDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1224_4215_book_3_4
user1249_4226_book_3_12.jpg9839,user1249_4226_book_3_12.jpg,Magic Train Ride,https://www.google.com/books/edition/Magic_Train_Ride/LNiTnaTEdbIC?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,0,1,0,0,0,0,0,user1249_4226_book_3_12
user1311_4253_book_11_10.jpg3826,user1311_4253_book_11_10.jpg,Aaaarrgghh! Spider!,https://www.google.com/books/edition/Aaaarrgghh_Spider/DoanPwAACAAJ?hl=en,Nicole Stern,Batch 35,,0,0,1,0,0,0,0,1,0,0,0,0,0,user1311_4253_book_11_10
user1315_1157_book_27_32.jpg3554,user1315_1157_book_27_32.jpg,"The Boy Who Loved Math
The Improbable Life of Paul Erdos",https://www.google.com/books/edition/The_Boy_Who_Loved_Math/0lQTAgAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,0,1,0,1,0,0,0,0,0,0,0,user1315_1157_book_27_32
user1315_1157_book_29_34.jpg4474,user1315_1157_book_29_34.jpg,Fractions in Disguise,https://www.google.com/books/edition/Fractions_in_Disguise/Oy8ZCAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1315_1157_book_29_34
user1343_4270_book_3_2.jpg3950,user1343_4270_book_3_2.jpg,Enemy Pie,https://www.google.com/books/edition/Enemy_Pie_Reading_Rainbow_Book_Children/iH0n6rfDQ_wC?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1343_4270_book_3_2
user1345_2392_book_8_15.jpg4860,user1345_2392_book_8_15.jpg,The Name Jar,https://www.google.com/books/edition/The_Name_Jar/sdNcEAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1345_2392_book_8_15
user1408_565_book_3_4.jpg8588,user1408_565_book_3_4.jpg,The Biggest Valentine Ever,https://www.google.com/books/edition/The_Biggest_Valentine_Ever/JlIYPwAACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1408_565_book_3_4
user1423_3702_book_1_4.jpg3983,user1423_3702_book_1_4.jpg,The Pigeon HAS to Go to School!,https://www.google.com/books/edition/The_Pigeon_HAS_to_Go_to_School/UCecuwEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1423_3702_book_1_4
user1427_4339_book_7_7.jpg5763,user1427_4339_book_7_7.jpg,"No, David!",https://www.google.com/books/edition/No_David/rMkTtACXbdIC?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,0,1,0,1,0,0,0,0,0,0,0,user1427_4339_book_7_7
user1505_3084_book_12_14.jpg5313,user1505_3084_book_12_14.jpg,A Series of Unfortunate Events #1-4 Netflix Tie-in Box Set,https://www.google.com/books/edition/A_Series_of_Unfortunate_Events_1_4_Netfl/4PDItwEACAAJ?hl=en,Nicole Stern,Batch 35,,0,0,0,1,0,0,0,1,0,0,0,0,0,user1505_3084_book_12_14
user1523_4358_book_2_8.jpg3949,user1523_4358_book_2_8.jpg,Where's Waldo?,https://www.google.com/books/edition/Where_s_Waldo/rOOOEAAAQBAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1523_4358_book_2_8
user1552_4366_book_6_8.jpg3989,user1552_4366_book_6_8.jpg,Judy Moody Was in a Mood,https://www.google.com/books/edition/Judy_Moody/LrRKDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,0,1,0,0,0,1,0,0,0,0,0,user1552_4366_book_6_8
user1573_3095_book_18_17.jpg4843,user1573_3095_book_18_17.jpg,Endangered Wolves,https://www.google.com/books/edition/Endangered_Wolves/zNsPswrwMtgC?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1573_3095_book_18_17
user1574_3100_book_12_12.jpg5545,user1574_3100_book_12_12.jpg,Clifford Goes to the Doctor,https://www.google.com/books/edition/Clifford_Goes_to_the_Doctor/wnsOMSuuiqEC?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,0,1,0,0,0,0,0,user1574_3100_book_12_12
user1664_3755_book_1_3.jpg4917,user1664_3755_book_1_3.jpg,Ranger in Time: Disaster on the Titanic,https://www.google.com/books/edition/Disaster_on_the_Titanic_Ranger_in_Time_9/mrZbDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,0,1,0,0,1,1,0,0,0,0,0,user1664_3755_book_1_3
user1689_4868_book_11_12.jpg4360,user1689_4868_book_11_12.jpg,"But First, We Nap",https://www.google.com/books/edition/But_First_We_Nap/tDFAEAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1689_4868_book_11_12
user1696_3764_book_2_3.jpg6313,user1696_3764_book_2_3.jpg,This Book is Gray,https://www.google.com/books/edition/This_Book_Is_Gray/s7BVwQEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1696_3764_book_2_3
user1696_3764_book_4_5.jpg5524,user1696_3764_book_4_5.jpg,What Do You Do With an Idea?,https://www.google.com/books/edition/What_Do_You_Do_with_an_Idea/zpognwEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1696_3764_book_4_5
user1741_1285_book_1_3.jpg4975,user1741_1285_book_1_3.jpg,World History: Patterns of Interaction,https://www.google.com/books/edition/World_History/WAodygAACAAJ?hl=en,Nicole Stern,Batch 35,,0,0,1,0,0,0,1,1,0,0,0,0,0,user1741_1285_book_1_3
user1803_2527_book_4_7.jpg3026,user1803_2527_book_4_7.jpg,Chrysanthemum,https://www.google.com/books/edition/Chrysanthemum/qhXhAAAAMAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,0,0,0,0,0,0,0,1,user1803_2527_book_4_7
user1876_1317_book_3_6.jpg5143,user1876_1317_book_3_6.jpg,The Gravity of Us,https://www.google.com/search?q=The+Gravity+of+Us&tbm=bks&hl=en&gl=us&ei=2UV1Y_jWAdur5NoP8auJmAs&ved=0ahUKEwi4p6uIw7P7AhXbFVkFHfFVArMQsJ4FCAM,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,0,1,0,0,0,0,user1876_1317_book_3_6
user1899_4458_book_2_6.jpg3725,user1899_4458_book_2_6.jpg,Collins Easy Leaning German Dictionary,https://www.google.com/books/edition/Collins_German_Dictionary/Mg6VGgAACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1899_4458_book_2_6
user1899_4458_book_4_8.jpg4773,user1899_4458_book_4_8.jpg,The Language Teacher Toolkit,https://www.google.com/books/edition/The_Language_Teacher_Toolkit/MfJdjwEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1899_4458_book_4_8
user1980_3831_book_2_2.jpg5809,user1980_3831_book_2_2.jpg,Girl Made of Stars,https://www.google.com/books/edition/Girl_Made_of_Stars/qIksDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,0,1,0,0,0,0,0,user1980_3831_book_2_2
user1996_1337_book_4_8.jpg3459,user1996_1337_book_4_8.jpg,The Most Magnificent Thing,https://www.google.com/books/edition/Most_Magnificent_Thing_The/YymAAgAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,1,0,0,0,0,1,0,0,0,0,0,user1996_1337_book_4_8
user2050_4490_book_1_5.jpg4532,user2050_4490_book_1_5.jpg,The Good Egg,https://www.google.com/books/edition/The_Good_Egg/32P8zAEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2050_4490_book_1_5
user2050_4490_book_4_8.jpg5284,user2050_4490_book_4_8.jpg,Pig the Winner,https://www.google.com/books/edition/Pig_the_Winner/Vz48DwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,1,0,0,1,0,0,0,0,0,0,0,user2050_4490_book_4_8
user2065_1965_book_4_8.jpg4759,user2065_1965_book_4_8.jpg,The One and Only Ivan,https://www.google.com/books/edition/The_One_and_Only_Ivan/zEXXEObSakkC?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2065_1965_book_4_8
user2130_1981_book_5_15.jpg2906,user2130_1981_book_5_15.jpg,"Knuffle Bunny
A Cautionary Tale",https://www.google.com/books/edition/Knuffle_Bunny/lcPKAQAACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2130_1981_book_5_15
user2152_2620_book_7_10.jpg4344,user2152_2620_book_7_10.jpg,Giraffes Can't Dance,https://www.google.com/books/edition/Giraffes_Can_t_Dance/H7L1vwEACAAJ?hl=en,Nicole Stern,Batch 35,,0,0,0,1,0,1,0,0,0,0,0,0,0,user2152_2620_book_7_10
user2152_2623_book_2_2.jpg11669,user2152_2623_book_2_2.jpg,The Smallest Girl in the Smallest Grade,https://www.google.com/books/edition/The_Smallest_Girl_in_the_Smallest_Grade/wyjgDQAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,1,0,0,0,1,1,0,0,0,0,0,user2152_2623_book_2_2
user2167_2627_book_2_1.jpg6454,user2167_2627_book_2_1.jpg,Wonder,https://www.google.com/books/edition/Wonder/p5ozDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2167_2627_book_2_1
user2317_3288_book_2_6.jpg5116,user2317_3288_book_2_6.jpg,I Am peace: a book of mindfulness,https://www.google.com/books/edition/I_Am_Peace/H6xgDgAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,0,0,0,0,0,0,user2317_3288_book_2_6
user2330_3914_book_2_6.jpg2699,user2330_3914_book_2_6.jpg,All Are Welcome,https://www.google.com/books/edition/All_Are_Welcome/YMdfDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,1,0,0,0,1,1,0,1,0,0,0,user2330_3914_book_2_6
user2331_771_book_1_6.jpg3278,user2331_771_book_1_6.jpg,"Ada Twist, Scientist",https://www.google.com/books/edition/Ada_Twist_Scientist/b4ChDAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2331_771_book_1_6
user2388_1439_book_3_6.jpg3874,user2388_1439_book_3_6.jpg,The Great Gatsby,https://www.google.com/books/edition/The_Great_Gatsby/gnQJEAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2388_1439_book_3_6
user2389_62_book_4_5.jpg5562,user2389_62_book_4_5.jpg,Christopher Pumpkin,https://www.google.com/books/edition/Christopher_Pumpkin/Y35JywEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2389_62_book_4_5
user2421_3307_book_13_13.jpg5271,user2421_3307_book_13_13.jpg,The Case of the Missing Carrot Cake,https://www.google.com/books/edition/A_Wilcox_and_Griswold_Mystery_the_Case_o/6Q-EDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2421_3307_book_13_13
user2445_2059_book_1_6.jpg4162,user2445_2059_book_1_6.jpg,The Kissing Hand,https://www.google.com/books/edition/The_Kissing_Hand/pJH2OsroXCcC?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2445_2059_book_1_6
user2446_71_book_4_23.jpg6548,user2446_71_book_4_23.jpg,The Legend of the Poinsettia,https://www.google.com/books/edition/The_Legend_of_the_Poinsettia/G0SNDQAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,1,0,0,0,1,1,0,0,0,0,0,user2446_71_book_4_23
user2495_86_book_2_7.jpg6853,user2495_86_book_2_7.jpg,The Dot,https://www.google.com/books/edition/The_Dot/2_umBAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2495_86_book_2_7
user2546_3954_book_3_6.jpg8308,user2546_3954_book_3_6.jpg,Ants Rule: The Long and Short of It,https://www.google.com/books/edition/Ants_Rule/kDKPEAAAQBAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2546_3954_book_3_6
user2680_111_book_7_8.jpg3635,user2680_111_book_7_8.jpg,The Hula Hoopin' Queen,https://www.google.com/books/edition/The_Hula_Hoopin_Queen/jZjCAQAACAAJ?hl=en,Nicole Stern,Batch 35,,0,0,1,0,0,0,1,1,0,0,0,0,0,user2680_111_book_7_8
user2683_3355_book_2_2.jpg7957,user2683_3355_book_2_2.jpg,Pinkalicious,https://www.google.com/books/edition/Pinkalicious/mikJEAAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2683_3355_book_2_2
user2683_3355_book_16_17.jpg5215,user2683_3355_book_16_17.jpg,What Do You Do With An Idea?,https://www.google.com/books/edition/What_Do_You_Do_with_an_Idea/zpognwEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2683_3355_book_16_17
user2711_2124_book_1_1.jpg16074,user2711_2124_book_1_1.jpg,"Kindergarten, Here I Come!",https://www.google.com/books/edition/Kindergarten_Here_I_Come/rPnoDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2711_2124_book_1_1
user2769_124_book_1_2.jpg7599,user2769_124_book_1_2.jpg,I Am Enough,https://www.google.com/books/edition/I_Am_Enough/ENHZDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2769_124_book_1_2
user2777_4000_book_1_2.jpg5330,user2777_4000_book_1_2.jpg,The Miraculous Journey of Edward Tulane,https://www.google.com/books/edition/The_Miraculous_Journey_of_Edward_Tulane/oWh-tgUgAxcC?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,0,1,0,1,0,0,0,0,0,0,0,user2777_4000_book_1_2
user2780_3395_book_8_7.jpg6888,user2780_3395_book_8_7.jpg,There Was an Old Lady Who Swallowed a Bell!,https://www.google.com/books/edition/There_Was_an_Old_Lady_Who_Swallowed_a_Be/mB-VjwEACAAJ?hl=en,Nicole Stern,Batch 35,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2780_3395_book_8_7
user2792_2766_book_8_8.jpg5846,user2792_2766_book_8_8.jpg,Girl. Boy. Sea.,https://www.google.com/books/edition/Girl_Boy_Sea/VoJwDwAAQBAJ?hl=en&gbpv=0,Nicole Stern,Batch 35,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2792_2766_book_8_8
user2949_150_book_8_10.jpg2650,user2949_150_book_8_10.jpg,"Merry Christmas, Curious George",https://www.google.com/books/edition/Merry_Christmas_Curious_George/UWjOd7IhDuMC?hl=en&gbpv=0,Nicole Stern,Batch 35,,0,0,1,0,0,1,0,0,0,0,0,0,0,user2949_150_book_8_10
